Sample	分组	Class	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200	G201	G202	G203	G204	G205	G206	G207	G208	G209	G210	G211	G212	G213	G214	G215	G216	G217	G218	G219	G220	G221	G222	G223	G224	G225	G226	G227	G228	G229	G230	G231	G232	G233	G234	G235	G236	G237	G238	G239	G240	G241	G242	G243	G244	G245	G246	G247	G248	G249	G250	G251	G252	G253	G254	G255	G256	G257	G258	G259	G260	G261	G262	G263	G264	G265	G266	G267	G268	G269	G270	G271	G272	G273	G274	G275	G276	G277	G278	G279	G280	G281	G282	G283	G284	G285	G286	G287	G288	G289	G290	G291	G292	G293	G294	G295	G296	G297	G298	G299	G300	G301	G302	G303	G304	G305	G306	G307	G308	G309	G310	G311	G312	G313	G314	G315	G316	G317	G318	G319	G320	G321	G322	G323	G324	G325	G326	G327	G328	G329	G330	G331	G332	G333	G334	G335	G336	G337	G338	G339	G340	G341	G342	G343	G344	G345	G346	G347	G348	G349	G350	G351	G352	G353	G354	G355	G356	G357	G358	G359	G360	G361	G362	G363	G364	G365	G366	G367	G368	G369	G370	G371	G372	G373	G374	G375	G376	G377	G378	G379	G380	G381	G382	G383	G384	G385	G386	G387	G388	G389	G390	G391	G392	G393	G394	G395	G396	G397	G398	G399	G400	G401	G402	G403	G404	G405	G406	G407	G408	G409	G410	G411	G412	G413	G414	G415	G416	G417	G418	G419	G420	G421	G422	G423	G424	G425	G426	G427	G428	G429	G430	G431	G432	G433	G434	G435	G436	G437	G438	G439	G440	G441	G442	G443	G444	G445	G446	G447	G448	G449	G450	G451	G452	G453	G454	G455	G456	G457	G458	G459	G460	G461	G462	G463	G464	G465	G466	G467	G468	G469	G470	G471	G472	G473	G474	G475	G476
12691.PC20	训练组	PRAD	14	0	0	0	80	0	16	46	0	0	0	0	0	0	39	0	0	0	0	0	92	0	0	0	130	39	0	0	3560	667	18	0	0	112	26	0	12	78	0	0	0	0	13	0	495	0	1	4	2	0	62	0	0	0	0	0	211	20	0	0	0	2	1128	2	81	0	14	0	0	0	130	0	245	0	0	4	0	0	0	127	0	0	0	1	0	0	5	0	0	0	659	2	0	275	24	0	7	0	0	15	0	0	0	2028	327	0	0	0	0	0	0	0	0	0	2	0	0	12	280	3	0	14	0	0	0	120	0	5	0	0	0	0	0	0	16	0	0	0	0	6	0	20	0	4	23	0	14	1	0	1087	1	0	0	39	0	8	0	0	0	146	0	0	0	0	0	13	0	0	424	0	0	0	0	118	0	0	560	0	16	0	11	0	0	8	3	0	0	0	0	0	0	0	1	226	25	0	0	17	223	0	52	177	59	0	0	0	0	33	332	0	0	0	0	8	2	22	0	106	0	22	3	0	18	0	3	0	457	0	58	0	1	484	5	3	0	0	2	59	2	5	26	7	8	14	42	0	0	1	0	0	29	782	0	0	15	0	1971	0	0	0	0	0	274	305	31	0	0	0	88	0	0	0	0	180	0	6	9	0	42	0	0	1	0	3	0	0	0	0	0	8	35	6	0	0	4	0	40	0	54	152	0	0	79	9	0	0	247	0	23	126	23	0	6	22	0	29	0	6	6	0	9	0	0	0	0	0	5	0	0	0	20	1	1	20	4834	11	0	0	167	38	0	1460	2	942	0	46	5	0	5	15	97	0	468	4	8	523	0	0	2	1	16	363	5	0	952	710	0	0	10	0	0	92	55	0	0	14	167	38	19	0	0	0	0	0	0	0	0	0	51	0	0	0	0	7	0	181	0	0	1	5	0	24	78	47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
12691.PC21	训练组	PRAD	0	0	0	0	36	0	0	18	0	6	9	1	0	0	20	0	0	5	0	0	18	0	10	0	133	21	0	0	1406	200	0	0	0	50	15	0	36	13	2	0	1	3	3	0	294	4	12	8	7	6	19	3	0	0	0	0	542	16	0	6	0	3	237	2	100	0	8	1	2	0	71	0	50	0	2	0	3	0	0	77	0	0	1	1	20	0	0	0	0	2	185	1	0	119	4	1	1	10	0	4	2	0	0	3158	72	0	0	1	0	0	0	13	1	0	0	1	4	36	291	0	0	0	0	2	0	56	0	0	0	1	4	4	0	0	6	3	0	5	0	3	4	23	0	0	7	0	19	5	0	394	19	1	5	8	1	3	4	6	0	118	0	0	0	0	0	11	0	7	208	1	0	0	1	52	0	0	236	0	56	0	0	0	0	5	7	0	0	0	0	10	0	0	0	108	11	0	5	33	85	0	14	113	53	0	0	2	0	7	128	0	1	0	0	20	3	8	0	79	0	11	0	0	1	1	0	0	223	0	22	0	0	216	12	6	0	0	0	26	11	4	44	0	0	0	43	0	0	2	0	6	1	821	0	1	24	1	766	0	1	0	0	0	168	107	15	0	0	0	51	0	18	0	0	149	0	0	5	0	41	4	0	0	3	5	6	0	0	0	0	8	4	0	0	2	0	1	12	1	5	106	0	5	6	0	0	0	64	0	27	53	23	0	5	0	1	23	0	5	12	4	9	6	0	0	0	0	0	0	4	0	18	1	40	2	2753	0	0	0	63	36	6	544	1	270	0	78	0	2	18	6	70	0	219	20	41	363	0	0	0	15	10	269	0	0	437	225	0	0	12	1	0	95	36	2	0	8	70	25	0	0	0	3	0	1	11	0	0	2	21	0	0	0	0	2	0	45	0	0	38	0	0	0	131	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC23	训练组	PRAD	0	0	0	0	13	0	2	11	0	3	0	0	0	0	6	0	0	0	0	0	7	3	3	0	43	0	0	0	1049	174	6	2	0	14	9	0	22	4	0	0	0	2	2	0	182	2	11	0	1	0	30	0	0	0	0	0	217	16	0	6	0	6	150	2	58	0	0	0	7	0	25	0	23	0	0	0	0	0	0	70	2	0	3	0	0	1	0	0	0	0	98	0	0	117	7	0	2	3	0	0	6	0	0	1472	92	0	0	2	0	0	0	5	0	0	0	1	2	26	162	0	0	0	0	0	0	66	0	0	0	3	0	0	4	0	1	5	0	0	0	0	0	5	1	0	7	0	5	5	0	345	22	0	0	19	0	0	0	0	0	49	0	0	0	0	0	4	0	0	159	2	0	0	0	40	5	0	143	0	15	0	0	0	0	2	0	1	0	0	0	7	0	0	1	82	20	0	0	14	52	0	19	67	18	0	0	0	0	9	65	0	0	0	0	23	3	1	6	41	0	7	0	0	1	0	3	0	183	0	9	1	0	162	14	1	0	0	0	7	3	4	37	2	0	4	37	0	0	0	0	0	0	349	0	0	17	2	642	0	0	0	0	0	65	123	2	0	2	0	27	0	0	0	0	92	0	0	0	0	27	0	0	0	0	4	2	0	3	0	14	5	6	0	0	0	0	0	22	4	22	32	0	4	5	0	0	0	55	0	2	44	11	0	2	2	0	2	0	14	18	0	4	4	0	0	0	0	0	0	2	0	5	5	12	1	1789	0	0	1	66	17	0	335	8	269	2	29	4	0	0	3	52	10	317	9	17	326	0	0	1	1	5	130	1	0	278	154	0	0	6	0	1	77	27	2	0	0	28	11	0	0	0	1	0	0	0	0	0	2	18	0	0	3	0	1	0	18	0	10	12	0	0	0	55	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC24	训练组	PRAD	2	0	0	0	18	0	0	5	0	6	0	0	0	0	20	0	0	2	6	0	27	0	2	0	66	13	0	0	1201	289	2	0	0	38	1	1	16	4	0	0	0	3	0	1	161	0	0	0	7	0	41	0	0	0	0	0	159	6	0	11	0	3	170	0	40	0	0	0	0	0	36	0	36	0	0	1	0	1	0	68	0	0	0	2	7	0	0	0	0	1	58	0	0	91	6	0	0	0	0	4	5	0	0	1174	27	0	0	0	0	0	1	0	0	0	0	1	0	20	88	0	0	3	0	0	0	40	1	0	0	0	1	0	0	0	6	0	0	0	0	0	4	4	0	0	3	1	10	9	0	250	13	0	0	27	5	13	0	0	0	40	0	0	0	0	0	3	0	0	143	1	0	0	1	28	0	0	266	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	45	3	0	2	12	41	0	25	62	10	0	1	0	0	6	114	0	0	0	0	15	0	8	0	71	0	6	0	0	4	0	0	0	213	0	12	0	0	172	1	0	0	0	1	9	0	7	26	0	1	1	34	0	0	0	0	10	5	264	0	0	8	7	671	0	0	0	0	3	107	80	15	0	1	0	39	0	0	0	0	125	0	0	0	0	11	2	0	0	0	8	1	0	0	2	5	12	7	0	2	4	11	0	5	0	10	34	0	0	3	0	0	0	80	0	9	22	30	0	2	5	0	7	0	6	13	0	13	8	0	0	0	0	1	0	1	0	6	3	11	2	1698	0	0	1	67	15	0	359	2	251	8	35	0	0	7	0	26	12	203	5	2	260	0	0	0	3	0	164	1	0	225	251	5	4	2	0	0	55	9	0	0	0	36	16	0	0	0	0	4	0	7	0	0	0	7	0	0	0	0	0	0	55	0	0	25	0	0	0	41	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC25	训练组	PRAD	2	0	0	0	75	0	0	12	0	4	0	0	3	0	10	4	0	0	0	0	0	0	0	0	4	6	0	0	503	44	0	0	0	16	11	0	1	5	0	0	0	0	0	0	89	0	16	0	5	0	24	0	0	0	0	0	116	9	0	0	0	1	643	0	32	0	0	1	0	0	21	0	217	0	0	0	0	2	0	41	0	0	0	1	0	2	0	0	0	0	462	8	0	50	0	0	1	0	0	0	0	0	0	491	263	0	0	0	0	0	0	5	0	0	0	0	0	10	48	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	1	2	0	225	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	13	0	0	51	10	0	2	0	54	0	0	66	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	12	0	0	0	14	211	0	5	66	27	0	0	0	0	0	38	0	0	0	0	1	3	43	0	22	0	22	0	0	14	0	2	0	62	0	58	0	0	88	2	0	0	0	0	3	0	0	44	2	1	3	7	0	0	0	0	0	0	127	0	0	7	0	401	0	0	0	0	4	32	51	19	0	6	0	32	0	3	0	0	72	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	6	26	0	0	0	0	0	3	0	7	42	0	0	67	2	0	0	30	0	0	10	3	0	0	7	0	10	0	4	3	0	2	0	6	0	0	1	0	0	0	0	1	6	0	0	863	0	0	6	15	16	0	205	1	151	4	3	0	0	0	15	34	0	120	10	5	99	0	0	0	8	3	52	1	0	176	80	3	3	16	0	0	46	18	2	0	0	51	29	0	0	0	0	0	0	0	0	1	0	30	0	0	0	0	6	0	14	0	0	3	0	0	0	47	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC27	训练组	PRAD	0	0	0	0	15	0	3	1	0	0	2	5	0	0	15	0	0	0	0	0	26	0	1	0	106	11	0	3	981	286	1	0	0	42	15	0	24	13	0	0	0	11	9	0	203	0	10	8	3	1	25	2	0	0	0	0	277	9	0	4	0	2	247	0	60	0	2	1	4	0	63	0	104	0	0	0	0	0	0	92	2	0	5	1	0	0	0	2	0	2	100	0	0	174	3	0	5	0	0	9	0	0	0	2161	55	2	0	4	0	0	0	18	0	0	0	3	2	13	248	2	0	0	0	0	0	64	3	2	0	2	15	0	3	0	1	10	0	0	0	1	0	19	0	0	0	0	31	2	8	391	18	0	0	27	3	6	1	0	0	72	0	0	0	0	8	14	0	6	193	2	0	0	3	38	0	0	208	0	27	6	0	7	3	0	0	0	0	4	0	21	0	0	3	94	12	0	0	18	55	0	45	100	21	0	0	0	0	11	125	0	0	2	0	9	0	3	0	81	0	17	0	0	1	0	4	0	141	0	20	5	0	126	0	1	1	0	0	52	11	6	41	0	7	2	38	3	0	0	0	0	5	570	0	0	13	9	759	0	3	0	0	0	84	119	7	0	0	0	31	0	10	0	2	89	0	0	5	0	41	0	0	0	4	12	0	0	2	5	8	12	2	2	0	0	0	7	24	2	18	123	0	2	10	0	0	0	118	0	7	57	7	1	0	3	1	38	0	5	16	0	4	10	0	0	0	0	0	0	0	0	5	0	19	0	2152	0	0	0	104	31	6	412	0	190	4	73	1	0	13	0	35	9	210	6	21	346	0	0	0	1	11	187	4	2	283	128	1	1	6	0	1	109	47	0	0	4	67	18	1	4	0	1	0	0	15	0	0	9	17	0	0	0	0	0	0	26	0	6	9	2	0	0	128	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC28	训练组	PRAD	3	0	0	1	32	0	1	12	0	3	7	6	3	0	32	0	0	1	0	0	49	0	1	0	116	13	0	0	1531	261	2	0	0	79	3	0	37	4	0	0	0	5	1	0	234	0	13	0	7	1	46	0	0	0	0	0	377	15	0	2	0	10	305	13	120	0	11	0	1	0	103	0	53	0	0	0	0	0	0	111	0	0	9	19	0	0	0	1	0	0	136	0	0	168	5	0	2	8	0	7	0	0	0	2348	63	0	0	1	0	0	1	39	0	0	0	4	3	18	246	0	0	0	0	0	0	100	0	4	0	0	10	2	0	0	7	2	0	1	0	1	0	5	0	0	0	0	21	8	2	495	11	2	1	35	14	28	0	13	0	123	0	5	0	0	11	8	0	0	221	1	0	0	1	23	0	2	297	0	16	0	13	0	0	6	3	0	0	0	0	1	0	2	5	151	17	0	3	18	70	0	55	113	26	0	8	0	0	7	171	1	9	0	0	8	1	7	0	102	0	12	0	0	2	0	1	0	330	0	11	1	4	237	1	0	0	0	0	36	24	9	25	0	3	2	44	0	0	0	0	54	0	962	0	0	28	0	920	0	3	0	0	0	148	169	6	0	0	0	45	0	4	0	0	177	0	0	0	0	61	3	0	0	3	2	0	0	0	0	15	7	5	0	3	0	0	5	67	5	2	87	0	0	5	1	0	0	108	0	6	56	12	0	4	8	0	17	0	2	32	5	16	1	1	0	0	0	0	0	6	0	9	4	37	4	2808	0	0	4	99	22	5	612	2	349	0	88	1	0	2	0	61	3	326	4	50	390	0	0	0	1	5	207	3	0	461	118	2	2	14	0	0	130	38	1	0	3	61	59	0	0	1	1	0	3	17	0	4	2	41	0	2	0	0	0	0	37	0	10	4	0	0	0	90	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC29	训练组	PRAD	0	1	1	1	19	0	0	4	0	13	0	0	1	0	3	0	0	0	2	0	6	0	0	0	28	9	0	0	690	130	1	0	0	25	2	0	16	6	3	0	0	0	1	0	81	0	5	2	1	4	11	0	0	0	0	0	200	7	0	0	0	6	163	4	15	0	0	0	0	3	24	0	40	0	0	0	1	0	0	74	0	0	1	0	0	0	0	4	0	0	87	0	0	79	0	1	0	0	0	4	0	0	0	977	44	0	0	0	0	0	0	12	0	0	0	0	1	3	76	0	0	0	1	0	3	32	0	0	2	0	0	0	4	0	2	1	0	0	0	0	0	7	0	0	2	0	9	3	0	212	3	0	0	12	0	2	0	0	0	41	0	0	0	0	0	3	0	1	71	2	0	0	0	12	0	1	74	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	51	1	0	0	17	34	0	29	18	12	0	0	0	0	2	50	0	9	0	0	0	0	3	0	36	0	3	0	0	1	0	0	0	125	0	30	4	0	88	0	0	0	0	0	5	4	3	14	0	0	4	10	0	1	3	0	0	5	202	1	0	10	0	379	0	3	0	0	0	47	45	2	0	0	0	46	0	0	0	0	47	0	0	4	0	10	0	0	0	0	8	0	0	0	1	2	0	2	0	1	0	0	0	21	0	18	47	0	0	3	0	0	0	61	0	2	26	5	0	1	0	1	5	0	3	0	3	1	2	0	0	1	0	1	0	0	0	2	0	2	1	1195	0	0	1	52	13	0	213	0	134	0	26	3	2	16	0	34	2	115	5	1	192	0	0	0	2	0	60	1	0	181	84	0	0	4	2	0	37	11	0	0	0	19	7	0	1	0	0	0	0	1	0	0	0	22	0	0	0	0	1	0	8	0	0	2	1	0	0	35	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2
12691.PC30	训练组	PRAD	12	0	0	5	31	0	0	22	0	9	0	1	0	0	27	0	10	0	0	0	58	9	13	0	179	17	0	0	2858	672	4	0	0	134	37	0	69	14	0	0	1	2	7	0	473	0	3	2	5	0	63	1	0	0	0	0	549	18	0	0	0	4	896	1	150	0	0	0	5	0	86	0	126	0	0	3	0	0	0	188	0	0	1	0	0	0	0	4	0	0	370	4	1	363	9	2	9	1	3	12	2	0	4	3733	125	2	0	9	0	0	0	49	0	0	2	1	0	30	311	2	0	3	0	0	0	97	0	1	0	11	0	0	0	0	3	4	0	0	0	0	6	77	0	0	13	0	36	34	0	710	20	0	1	35	0	4	0	6	0	136	0	0	0	3	7	10	0	9	423	5	0	0	6	41	0	1	432	0	48	0	12	0	0	4	0	0	0	4	0	33	0	0	0	219	6	0	12	56	165	0	53	232	39	0	9	0	7	0	216	0	0	0	0	0	2	12	0	119	0	23	0	0	0	0	0	0	410	0	53	0	1	507	2	4	18	0	0	22	14	7	97	0	9	9	44	4	0	0	0	1	4	717	0	0	41	0	1673	0	4	0	0	0	223	207	21	0	0	0	109	0	3	0	0	275	0	0	3	0	77	6	0	2	0	0	0	0	0	0	10	2	9	0	3	0	2	7	35	0	35	110	0	1	13	0	0	0	168	0	11	92	22	0	11	2	17	25	0	13	30	2	25	4	1	2	1	0	2	3	6	0	28	3	53	42	4441	0	0	0	175	70	10	1137	0	711	2	127	4	3	22	13	122	0	487	25	24	673	0	0	0	10	13	349	3	3	588	543	0	0	0	0	0	424	90	10	0	2	94	79	6	0	0	3	0	0	32	0	1	0	31	2	0	0	0	5	0	113	0	9	24	0	0	0	108	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0
12691.PC31	训练组	PRAD	0	0	0	0	5	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	5	0	2	0	26	0	0	0	385	98	0	0	0	5	3	0	1	0	0	0	0	0	0	0	67	0	0	0	0	0	8	0	0	0	0	0	43	0	0	4	0	0	43	0	18	0	0	0	0	0	6	0	5	0	0	2	2	0	0	18	0	0	2	1	0	0	2	0	0	0	19	0	0	27	0	0	0	0	0	0	0	0	0	290	16	0	0	0	0	0	0	2	2	0	0	2	0	1	38	0	0	0	0	0	0	34	0	0	0	4	2	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	141	0	0	0	10	0	0	0	0	0	30	0	0	0	0	0	1	0	0	84	0	0	0	0	11	0	0	64	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	23	1	0	0	1	15	0	5	29	2	0	0	0	0	2	37	0	0	0	0	5	0	2	0	19	3	2	0	0	0	0	0	0	66	0	1	0	0	39	0	0	0	0	0	10	2	0	5	0	0	0	11	0	0	0	0	0	0	72	0	0	4	0	210	0	0	0	0	0	40	22	2	0	0	0	4	0	0	0	0	50	0	0	0	0	2	0	0	3	0	0	0	4	0	0	1	0	3	0	2	0	0	6	3	0	1	10	0	0	3	0	0	0	22	0	2	20	0	0	1	0	0	4	0	2	1	0	4	2	0	0	0	0	0	0	0	0	1	0	2	0	566	0	0	0	16	2	0	121	0	76	1	11	1	0	0	0	12	1	69	0	10	92	0	0	0	0	0	28	0	0	119	53	0	1	0	0	0	19	5	0	0	0	6	7	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	28	0	1	2	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC32	训练组	PRAD	0	0	0	0	11	0	0	5	0	2	0	0	0	0	8	0	2	2	0	0	6	0	0	0	30	4	0	0	464	67	0	0	2	27	1	0	9	1	0	0	0	0	0	0	87	0	4	0	6	3	7	0	0	0	0	0	92	3	0	0	0	1	132	0	12	0	0	0	0	0	17	0	35	0	0	0	0	0	0	29	0	0	1	0	0	0	0	0	0	1	61	1	0	59	0	2	0	1	0	7	0	0	0	743	30	0	0	3	0	0	0	14	0	0	0	2	1	1	97	0	0	0	0	0	0	15	0	0	1	4	0	0	2	0	4	1	2	0	0	0	0	5	0	0	0	0	18	0	2	128	3	0	0	9	0	1	0	0	0	33	0	0	0	0	0	2	0	1	51	0	0	0	4	22	0	1	81	2	4	0	0	0	0	5	2	0	0	0	0	0	0	0	0	36	2	0	0	2	58	0	10	46	8	0	2	0	3	8	44	0	0	0	0	0	0	3	0	19	0	2	0	0	2	0	0	0	82	0	13	0	0	74	7	0	0	0	0	5	1	3	14	3	0	0	20	0	0	0	0	0	1	217	0	0	10	0	236	0	0	0	0	0	52	28	18	0	0	0	15	0	0	0	0	43	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	7	2	0	2	0	0	4	15	0	10	35	0	0	18	0	0	0	29	0	4	16	6	0	0	0	2	5	0	6	17	2	0	0	1	0	0	0	0	0	2	2	11	0	5	0	839	0	0	0	51	3	1	169	0	127	0	19	1	0	2	6	15	5	65	3	2	105	0	1	0	6	0	42	1	0	93	83	0	0	4	0	0	43	12	0	0	0	38	18	0	0	0	0	0	0	12	0	0	1	15	0	2	0	0	1	0	23	0	1	3	0	0	0	33	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691.PC33	训练组	PRAD	0	0	0	0	205	0	10	31	0	20	0	0	6	0	96	0	0	8	0	0	66	19	8	0	192	17	0	0	3894	849	8	0	0	202	58	0	53	24	12	0	1	17	6	0	653	0	22	40	28	0	169	2	0	0	0	0	741	38	0	0	0	13	2440	6	125	0	0	0	6	3	134	0	826	0	0	0	0	1	21	263	13	0	0	5	0	7	0	0	1	18	1407	0	0	264	37	0	3	3	0	15	0	0	0	4892	1028	0	0	1	0	0	0	47	0	0	0	0	1	55	703	0	0	0	0	0	0	174	0	0	22	10	0	1	0	0	27	6	0	0	0	0	34	46	0	0	18	0	106	5	15	1463	5	0	4	34	0	0	0	12	5	300	0	0	0	0	0	31	0	0	522	6	5	0	14	215	0	0	594	0	84	0	7	0	0	4	0	0	0	1	0	10	0	0	0	305	41	0	8	49	554	0	92	191	132	0	6	0	0	25	477	0	0	0	0	0	1	62	0	128	0	22	0	0	55	0	14	0	800	0	163	0	0	546	16	0	0	0	0	119	7	14	167	0	25	8	89	0	0	24	0	22	8	1014	0	1	62	9	2156	0	14	0	0	0	279	362	100	0	0	0	66	0	16	18	7	492	0	0	18	0	118	1	0	0	0	16	0	0	0	8	0	80	66	0	0	13	0	0	15	0	19	197	0	0	234	0	0	0	302	0	17	145	76	0	5	20	0	28	0	76	80	12	27	0	7	0	0	0	0	0	0	0	34	18	50	12	6074	23	0	2	208	41	1	1339	10	1063	7	152	2	0	39	35	194	69	740	1	42	737	0	0	0	15	15	582	3	2	859	1538	0	3	35	0	0	162	75	1	0	6	235	202	0	9	8	25	0	0	47	0	0	0	149	0	0	0	0	22	0	85	0	59	50	18	0	0	160	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
